subject, run, tests, empirical, laplace, localgt, reset1, reset10, b1, f1, f2, f3, f4, v1, v2, v3, v4
libcap, 9, 1638400, 169,  87, 174, 27193, 334, 9,  1, 0, 0, 0,  66, 0, 1, 0
libcap, 9, 3276800, 1483,  201, 890, 44541, 5387, 16,  1, 0, 0, 0,  82, 11, 7, 7
libcap, 9, 6553600, 293,  287, 404, 12442, 2154, 20,  1, 0, 0, 0,  29, 8, 7, 7
libcap, 9, 13107200, 644,  429, 543, 22548, 1983, 51,  1, 0, 0, 0,  30, 12, 2, 1
libcap, 9, 26214400, 168,  420, 464, 2504, 146, 18,  1, 0, 0, 0,  10, 4, 1, 3
libcap, 9, 52428800, 137,  433, 478, 9888, 9, 13,  1, 0, 0, 0,  5, 6, 4, 1
libcap, 9, 104857600, 2611,  464, 535, 170651, 7322, 14,  1, 0, 0, 0,  5, 3, 1, 1
libcap, 9, 209715200, 313,  573, 677, 723, 48, 18,  1, 0, 0, 0,  8, 1, 1, 0
libcap, 9, 419430400, 168,  584, 685, 171, 68, 21,  1, 0, 0, 0,  3, 2, 2, 3
libcap, 9, 838860800, 94,  619, 804, 3899, 358, 14,  1, 0, 0, 0,  7, 0, 0, 1
libcap, 10, 100, 0,  2, 4, 18, 0, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 200, 0,  2, 4, 29, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 400, 0,  2, 2, 10, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 800, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 1600, 34,  3, 8, 112, 0, 0,  1, 1, 0, 0,  5, 0, 0, 0
libcap, 10, 3200, 4,  4, 4, 5, 0, 2,  1, 0, 0, 0,  1, 0, 1, 0
libcap, 10, 6400, 14,  4, 5, 4, 0, 1,  1, 0, 0, 0,  1, 1, 0, 0
libcap, 10, 12800, 4,  4, 5, 13, 8, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 25600, 3,  4, 5, 7, 4, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 51200, 0,  5, 5, 5, 4, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 102400, 0,  5, 5, 2, 3, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 204800, 10,  5, 7, 4, 3, 144,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 10, 409600, 344,  103, 278, 6870, 467, 30,  1, 1, 0, 1,  11, 5, 5, 0
libcap, 10, 819200, 244,  111, 175, 13206, 65, 13,  1, 0, 0, 0,  17, 1, 6, 6
libcap, 10, 1638400, 505,  118, 322, 20197, 105, 279,  1, 0, 5, 2,  41, 0, 0, 5
libcap, 10, 3276800, 465,  290, 456, 235587, 2595, 34,  2, 0, 1, 0,  42, 7, 9, 3
libcap, 10, 6553600, 271,  281, 342, 4818, 14, 48,  2, 0, 0, 0,  32, 6, 4, 3
libcap, 10, 13107200, 570,  369, 450, 156771, 4391, 43,  2, 0, 0, 0,  23, 3, 4, 2
libcap, 10, 26214400, 2781,  467, 632, 652783, 30717, 33,  3, 0, 0, 1,  38, 16, 9, 4
libcap, 10, 52428800, 388,  642, 720, 18945, 863, 71,  1, 0, 0, 0,  15, 3, 4, 9
libcap, 10, 104857600, 181,  621, 697, 405, 9, 97,  1, 0, 0, 0,  12, 3, 4, 0
libcap, 10, 209715200, 773,  880, 965, 20034, 281, 73,  1, 0, 0, 0,  15, 13, 9, 0
libcap, 10, 419430400, 306,  1053, 1180, 73, 73, 39,  1, 0, 0, 0,  6, 0, 2, 1
libcap, 10, 838860800, 163,  1010, 1440, 351, 27, 7,  1, 0, 0, 0,  2, 0, 0, 1
libpng, 1, 100, 33,  19, 445, 363, 205, 33,  33, 12, 10, 0,  51, 5, 1, 0
libpng, 1, 200, 17,  26, 193, 267, 68, 35,  37, 2, 15, 0,  48, 27, 11, 0
libpng, 1, 400, 25,  55, 936, 20, 131, 31,  8, 24, 9, 6,  61, 10, 3, 0
libpng, 1, 800, 19,  27, 223, 5200, 62, 43,  33, 7, 0, 6,  80, 15, 3, 0
libpng, 1, 1600, 21,  20, 233, 1052, 899, 18,  5, 1, 7, 0,  81, 27, 1, 8
libpng, 1, 3200, 38,  26, 246, 20518, 78, 37,  16, 0, 4, 0,  65, 26, 22, 2
libpng, 1, 6400, 39,  42, 402, 5194, 48, 22,  20, 3, 0, 15,  60, 1, 17, 22
libpng, 1, 12800, 237,  54, 539, 2698, 693, 29,  13, 6, 0, 34,  204, 2, 6, 8
libpng, 1, 25600, 158,  77, 1109, 9110, 428, 46,  7, 1, 1, 0,  40, 16, 11, 17
libpng, 1, 51200, 273,  86, 1138, 5737, 106, 13,  9, 32, 2, 4,  74, 4, 9, 10
libpng, 1, 102400, 132,  96, 763, 877, 195, 41,  3, 1, 0, 2,  63, 11, 1, 8
libpng, 1, 204800, 159,  115, 360, 16353, 225, 19,  2, 3, 24, 1,  56, 3, 8, 3
libpng, 1, 409600, 514,  169, 654, 18764, 4015, 13,  3, 0, 2, 1,  41, 12, 6, 6
libpng, 1, 819200, 75,  189, 475, 897, 98, 14,  2, 0, 0, 0,  24, 1, 3, 10
libpng, 1, 1638400, 131,  203, 256, 8348, 395, 12,  2, 0, 0, 0,  15, 4, 1, 6
libpng, 1, 3276800, 130,  210, 260, 6983, 294, 10,  2, 0, 0, 0,  16, 1, 6, 0
libpng, 1, 6553600, 42,  216, 302, 9055, 30, 12,  2, 0, 0, 0,  14, 0, 10, 0
libpng, 1, 13107200, 54,  228, 358, 1034, 80, 8,  2, 0, 0, 0,  3, 1, 6, 0
libpng, 1, 26214400, 55,  236, 425, 37, 10, 1,  2, 0, 0, 0,  3, 0, 0, 0
libpng, 1, 52428800, 25,  246, 513, 767, 49, 5,  0, 0, 0, 2,  16, 2, 0, 0
libpng, 1, 104857600, 29,  255, 763, 36, 36, 23,  0, 0, 0, 0,  2, 2, 0, 0
libpng, 1, 209715200, 32,  257, 898, 8, 2, 4,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 1, 419430400, 56,  276, 1389, 8, 7, 3,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 2, 100, 33,  10, 240, 200, 0, 46,  17, 1, 0, 7,  76, 15, 0, 9
libpng, 2, 200, 14,  17, 494, 892, 244, 42,  38, 8, 0, 7,  67, 38, 9, 7
libpng, 2, 400, 38,  22, 383, 133, 200, 32,  21, 0, 6, 8,  43, 27, 2, 30
libpng, 2, 800, 58,  30, 295, 2000, 79, 5,  21, 4, 3, 0,  37, 27, 11, 23
libpng, 2, 1600, 36,  28, 216, 16800, 352, 18,  28, 8, 2, 3,  52, 13, 7, 30
libpng, 2, 3200, 35,  25, 397, 507, 49, 35,  3, 21, 8, 0,  52, 5, 5, 27
libpng, 2, 6400, 43,  31, 360, 697, 19, 12,  4, 7, 5, 1,  67, 0, 11, 6
libpng, 2, 12800, 80,  44, 379, 14933, 61, 19,  15, 10, 2, 0,  54, 10, 11, 13
libpng, 2, 25600, 124,  45, 405, 971, 19, 14,  4, 1, 0, 0,  27, 7, 6, 12
libpng, 2, 51200, 584,  88, 1007, 4655, 3568, 43,  43, 5, 9, 0,  133, 58, 79, 15
libpng, 2, 102400, 226,  129, 1355, 4505, 146, 18,  6, 0, 0, 0,  64, 36, 14, 16
libpng, 2, 204800, 184,  136, 566, 60493, 278, 25,  3, 1, 0, 0,  17, 13, 18, 19
libpng, 2, 409600, 117,  160, 326, 8654, 80, 5,  2, 1, 1, 0,  36, 4, 9, 4
libpng, 2, 819200, 179,  193, 632, 40414, 472, 8,  3, 0, 1, 1,  13, 4, 4, 10
libpng, 2, 1638400, 45,  194, 254, 1039, 21, 13,  2, 0, 1, 0,  6, 0, 2, 1
libpng, 2, 3276800, 51,  207, 277, 32, 40, 40,  0, 2, 0, 0,  6, 8, 0, 0
libpng, 2, 6553600, 42,  219, 310, 1575, 3, 7,  0, 2, 0, 0,  3, 1, 0, 1
libpng, 2, 13107200, 25,  225, 320, 212, 12, 8,  0, 0, 0, 2,  4, 1, 1, 0
libpng, 2, 26214400, 50,  237, 448, 1159, 299, 9,  0, 0, 0, 2,  4, 0, 0, 0
libpng, 2, 52428800, 21,  250, 562, 36, 27, 4,  0, 0, 0, 0,  2, 0, 1, 1
libpng, 2, 104857600, 61,  257, 598, 4249, 587, 1,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 2, 209715200, 26,  266, 581, 779, 3, 6,  0, 0, 0, 0,  3, 0, 0, 0
libpng, 2, 419430400, 57,  276, 1794, 133, 66, 3,  0, 0, 0, 0,  14, 0, 0, 0
libpng, 3, 100, 15,  13, 142, 275, 108, 34,  25, 12, 10, 12,  76, 8, 21, 3
libpng, 3, 200, 23,  8, 195, 1311, 163, 59,  8, 18, 0, 2,  68, 3, 6, 3
libpng, 3, 400, 51,  22, 149, 2218, 52, 7,  60, 33, 1, 2,  135, 1, 2, 3
libpng, 3, 800, 29,  15, 199, 5455, 21, 12,  5, 16, 25, 2,  115, 1, 32, 4
libpng, 3, 1600, 24,  19, 275, 6, 14, 23,  3, 4, 10, 2,  83, 11, 3, 1
libpng, 3, 3200, 50,  22, 172, 337, 74, 10,  8, 0, 11, 0,  58, 7, 3, 4
libpng, 3, 6400, 30,  21, 237, 124, 118, 2,  3, 5, 4, 0,  32, 10, 2, 11
libpng, 3, 12800, 74,  31, 174, 1376, 178, 34,  12, 1, 6, 0,  47, 5, 5, 4
libpng, 3, 25600, 106,  62, 1036, 4180, 169, 25,  16, 10, 2, 7,  57, 22, 1, 0
libpng, 3, 51200, 122,  76, 693, 10699, 228, 8,  4, 3, 0, 3,  60, 13, 5, 22
libpng, 3, 102400, 59,  78, 396, 1698, 44, 19,  2, 0, 0, 1,  31, 7, 7, 8
libpng, 3, 204800, 265,  118, 867, 41779, 73, 28,  5, 33, 0, 4,  114, 5, 17, 14
libpng, 3, 409600, 291,  156, 397, 24201, 650, 15,  2, 0, 3, 1,  23, 7, 7, 9
libpng, 3, 819200, 152,  155, 246, 418, 7, 41,  2, 0, 0, 0,  6, 4, 3, 0
libpng, 3, 1638400, 233,  186, 251, 20851, 496, 12,  2, 0, 0, 0,  9, 3, 0, 0
libpng, 3, 3276800, 210,  208, 263, 3001, 26, 17,  2, 2, 0, 0,  14, 3, 0, 1
libpng, 3, 6553600, 28,  213, 341, 25, 9, 3,  2, 0, 0, 0,  3, 0, 0, 4
libpng, 3, 13107200, 29,  226, 363, 67, 35, 5,  0, 2, 0, 0,  5, 5, 0, 0
libpng, 3, 26214400, 76,  232, 435, 1073, 10, 30,  0, 2, 0, 0,  11, 0, 0, 0
libpng, 3, 52428800, 36,  249, 594, 147, 8, 23,  0, 0, 0, 0,  4, 3, 0, 1
libpng, 3, 104857600, 40,  260, 608, 35, 11, 11,  0, 0, 0, 0,  4, 3, 0, 0
libpng, 3, 209715200, 21,  273, 974, 33, 13, 9,  0, 0, 0, 0,  3, 2, 0, 0
libpng, 3, 419430400, 12,  273, 1207, 25, 2, 1,  0, 0, 0, 0,  3, 0, 2, 0
libpng, 3, 838860800, 5,  280, 1295, 69, 4, 0,  0, 0, 0, 0,  2, 0, 1, 0
libpng, 4, 100, 33,  5, 184, 26, 0, 37,  6, 0, 1, 8,  43, 9, 0, 1
libpng, 4, 200, 45,  34, 1387, 500, 204, 28,  35, 10, 43, 13,  79, 15, 26, 5
libpng, 4, 400, 19,  57, 726, 2167, 78, 52,  46, 8, 48, 6,  94, 20, 14, 7
libpng, 4, 800, 34,  24, 453, 188, 52, 26,  25, 0, 10, 0,  76, 16, 27, 2
libpng, 4, 1600, 63,  33, 353, 1564, 1455, 13,  39, 45, 10, 2,  83, 53, 5, 5
libpng, 4, 3200, 61,  27, 359, 1311, 78, 10,  12, 7, 2, 17,  73, 38, 6, 5
libpng, 4, 6400, 53,  33, 408, 1280, 1689, 25,  6, 1, 7, 6,  44, 9, 12, 13
libpng, 4, 12800, 69,  42, 744, 4178, 268, 20,  3, 10, 12, 1,  66, 12, 2, 4
libpng, 4, 25600, 77,  53, 667, 2999, 987, 11,  2, 0, 3, 3,  56, 7, 7, 10
libpng, 4, 51200, 70,  59, 674, 32694, 87, 6,  4, 0, 3, 2,  26, 12, 9, 11
libpng, 4, 102400, 141,  64, 346, 24501, 38, 14,  3, 0, 1, 0,  29, 7, 3, 1
libpng, 4, 204800, 82,  81, 265, 1326, 87, 2,  0, 2, 0, 0,  22, 7, 5, 0
libpng, 4, 409600, 181,  121, 1272, 132036, 1058, 27,  1, 4, 0, 0,  13, 34, 3, 8
libpng, 4, 819200, 505,  212, 522, 25563, 1969, 22,  2, 2, 0, 0,  25, 10, 5, 5
libpng, 4, 1638400, 107,  197, 263, 1061, 37, 14,  0, 2, 0, 0,  4, 3, 2, 1
libpng, 4, 3276800, 67,  203, 237, 1142, 233, 20,  0, 2, 0, 0,  6, 0, 3, 2
libpng, 4, 6553600, 51,  214, 307, 826, 32, 26,  0, 2, 0, 0,  4, 2, 0, 0
libpng, 4, 13107200, 106,  225, 320, 185, 9, 26,  0, 0, 0, 2,  6, 0, 0, 0
libpng, 4, 26214400, 58,  238, 343, 957, 478, 9,  0, 0, 1, 0,  4, 0, 6, 1
libpng, 4, 52428800, 80,  252, 576, 306, 57, 6,  0, 0, 0, 0,  14, 1, 0, 1
libpng, 4, 104857600, 12,  261, 449, 770, 22, 2,  0, 0, 0, 0,  4, 1, 5, 0
libpng, 4, 209715200, 57,  265, 755, 246, 4, 9,  0, 0, 0, 0,  2, 0, 0, 1
libpng, 4, 419430400, 29,  273, 2108, 290, 5, 3,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 5, 100, 19,  36, 342, 236, 63, 29,  59, 5, 0, 0,  92, 4, 4, 3
libpng, 5, 200, 30,  17, 370, 564, 197, 42,  23, 11, 7, 22,  99, 25, 2, 18
libpng, 5, 400, 17,  16, 146, 377, 162, 38,  23, 10, 9, 0,  63, 21, 31, 5
libpng, 5, 800, 37,  17, 284, 3733, 56, 29,  13, 21, 8, 1,  48, 30, 0, 11
libpng, 5, 1600, 54,  25, 283, 1619, 569, 46,  28, 6, 26, 0,  47, 22, 0, 12
libpng, 5, 3200, 54,  21, 394, 3323, 53, 23,  4, 3, 0, 8,  41, 47, 5, 8
libpng, 5, 6400, 72,  46, 656, 2168, 672, 39,  16, 8, 13, 3,  49, 21, 17, 16
libpng, 5, 12800, 58,  45, 793, 20343, 2057, 15,  9, 0, 2, 3,  22, 8, 7, 0
libpng, 5, 25600, 81,  54, 762, 869, 293, 132,  2, 1, 1, 0,  50, 9, 8, 10
libpng, 5, 51200, 60,  59, 749, 1266, 113, 21,  2, 0, 1, 1,  22, 16, 6, 3
libpng, 5, 102400, 212,  109, 1103, 53304, 10624, 17,  3, 2, 1, 0,  42, 71, 7, 10
libpng, 5, 204800, 347,  163, 713, 5660, 1183, 26,  2, 0, 3, 1,  42, 16, 9, 10
libpng, 5, 409600, 88,  163, 295, 803, 446, 32,  2, 0, 0, 0,  24, 9, 3, 13
libpng, 5, 819200, 214,  188, 265, 5549, 462, 19,  2, 0, 0, 0,  22, 4, 3, 5
libpng, 5, 1638400, 85,  208, 265, 133, 96, 7,  2, 0, 0, 0,  9, 4, 7, 3
libpng, 5, 3276800, 92,  212, 254, 2773, 64, 4,  4, 0, 0, 0,  18, 0, 1, 0
libpng, 5, 6553600, 45,  224, 333, 190, 5, 19,  0, 0, 0, 0,  9, 2, 1, 1
libpng, 5, 13107200, 65,  236, 430, 1688, 12, 9,  0, 0, 0, 0,  13, 1, 0, 0
libpng, 5, 26214400, 62,  243, 542, 13, 4, 21,  0, 0, 0, 0,  7, 0, 0, 3
libpng, 5, 52428800, 38,  258, 515, 22, 19, 6,  0, 0, 0, 0,  3, 0, 0, 0
libpng, 5, 104857600, 17,  265, 913, 61, 10, 2,  0, 0, 0, 0,  2, 0, 0, 2
libpng, 5, 209715200, 15,  269, 1101, 53, 6, 11,  0, 0, 0, 0,  3, 0, 0, 0
libpng, 5, 419430400, 13,  273, 1052, 12, 5, 4,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 6, 100, 6,  20, 203, 1792, 0, 41,  32, 45, 3, 22,  111, 46, 7, 4
libpng, 6, 200, 22,  18, 147, 5200, 179, 58,  49, 14, 18, 0,  104, 19, 0, 0
libpng, 6, 400, 38,  25, 317, 2457, 448, 15,  64, 5, 30, 16,  112, 40, 1, 0
libpng, 6, 800, 21,  15, 225, 96, 100, 42,  12, 30, 17, 14,  103, 23, 1, 0
libpng, 6, 1600, 47,  17, 242, 303, 72, 55,  5, 8, 0, 6,  48, 7, 32, 20
libpng, 6, 3200, 32,  20, 223, 505, 664, 22,  3, 1, 4, 7,  54, 6, 9, 18
libpng, 6, 6400, 53,  24, 259, 610, 93, 23,  3, 15, 0, 0,  65, 27, 6, 3
libpng, 6, 12800, 134,  52, 775, 3220, 2277, 10,  16, 16, 1, 2,  50, 9, 27, 2
libpng, 6, 25600, 53,  59, 916, 3166, 227, 138,  3, 2, 1, 0,  55, 11, 4, 7
libpng, 6, 51200, 69,  70, 540, 8785, 45, 8,  4, 3, 0, 0,  37, 16, 7, 12
libpng, 6, 102400, 92,  68, 323, 943, 6, 18,  2, 0, 1, 0,  7, 5, 3, 13
libpng, 6, 204800, 344,  144, 913, 99681, 1442, 23,  31, 3, 0, 0,  50, 14, 20, 6
libpng, 6, 409600, 469,  170, 540, 10650, 1848, 38,  4, 1, 0, 0,  26, 1, 24, 11
libpng, 6, 819200, 206,  192, 405, 9013, 955, 7,  2, 0, 0, 0,  23, 10, 10, 5
libpng, 6, 1638400, 54,  182, 233, 74, 5, 18,  2, 0, 0, 0,  6, 3, 5, 2
libpng, 6, 3276800, 44,  220, 282, 718, 100, 19,  2, 0, 0, 0,  4, 0, 3, 0
libpng, 6, 6553600, 23,  221, 308, 1488, 13, 39,  2, 0, 0, 0,  6, 0, 1, 3
libpng, 6, 13107200, 35,  230, 385, 87, 16, 8,  0, 0, 2, 0,  5, 22, 0, 0
libpng, 6, 26214400, 21,  238, 459, 73, 22, 8,  0, 0, 2, 0,  2, 0, 0, 0
libpng, 6, 52428800, 219,  252, 517, 622, 17, 14,  0, 0, 0, 2,  24, 0, 0, 0
libpng, 6, 104857600, 10,  258, 664, 12, 11, 9,  0, 0, 0, 0,  3, 0, 0, 1
libpng, 6, 209715200, 28,  266, 691, 418, 21, 8,  0, 0, 0, 0,  3, 0, 0, 0
libpng, 6, 419430400, 14,  267, 1035, 143, 10, 7,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 6, 838860800, 34,  275, 996, 84, 7, 1,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 7, 100, 30,  18, 752, 93, 0, 35,  32, 9, 21, 0,  94, 25, 1, 0
libpng, 7, 200, 35,  35, 804, 1625, 226, 7,  25, 11, 23, 2,  79, 29, 6, 5
libpng, 7, 400, 44,  12, 380, 1240, 21, 29,  12, 9, 23, 1,  64, 27, 2, 0
libpng, 7, 800, 41,  16, 454, 320, 7, 21,  13, 9, 23, 4,  59, 24, 3, 1
libpng, 7, 1600, 58,  21, 627, 120, 193, 34,  7, 1, 7, 2,  17, 14, 26, 6
libpng, 7, 3200, 99,  26, 513, 2057, 11, 17,  8, 6, 10, 10,  28, 8, 16, 22
libpng, 7, 6400, 62,  40, 805, 14596, 2582, 29,  8, 16, 2, 3,  61, 6, 13, 10
libpng, 7, 12800, 95,  43, 796, 1733, 89, 66,  3, 2, 2, 0,  38, 14, 14, 4
libpng, 7, 25600, 43,  50, 830, 669, 21, 26,  2, 2, 0, 4,  26, 10, 4, 11
libpng, 7, 51200, 147,  98, 1441, 96376, 747, 48,  6, 7, 0, 4,  52, 16, 7, 10
libpng, 7, 102400, 186,  118, 804, 11167, 327, 14,  2, 2, 0, 0,  69, 10, 9, 4
libpng, 7, 204800, 191,  142, 544, 8950, 293, 27,  0, 6, 7, 1,  66, 8, 8, 22
libpng, 7, 409600, 236,  192, 491, 71680, 3080, 18,  2, 4, 0, 0,  46, 18, 12, 6
libpng, 7, 819200, 64,  194, 394, 5147, 23, 11,  2, 2, 0, 0,  15, 8, 1, 2
libpng, 7, 1638400, 48,  194, 270, 2677, 1399, 22,  0, 2, 0, 0,  7, 7, 2, 0
libpng, 7, 3276800, 103,  204, 296, 2150, 200, 30,  0, 2, 0, 1,  9, 0, 1, 11
libpng, 7, 6553600, 33,  217, 304, 168, 14, 5,  0, 0, 0, 2,  3, 0, 0, 0
libpng, 7, 13107200, 77,  228, 364, 99, 4, 33,  0, 0, 0, 0,  13, 0, 0, 0
libpng, 7, 26214400, 38,  247, 614, 7236, 85, 22,  0, 0, 0, 0,  3, 0, 1, 1
libpng, 7, 52428800, 77,  263, 454, 1493, 12, 12,  0, 0, 0, 0,  3, 1, 0, 16
libpng, 7, 104857600, 17,  268, 561, 45, 2, 15,  0, 0, 0, 0,  2, 1, 0, 0
libpng, 7, 209715200, 69,  273, 856, 441, 23, 6,  0, 0, 0, 0,  2, 4, 0, 0
libpng, 8, 100, 35,  33, 582, 996, 308, 44,  29, 18, 0, 18,  119, 18, 3, 8
libpng, 8, 200, 28,  31, 758, 667, 480, 3,  46, 19, 12, 7,  164, 27, 26, 10
libpng, 8, 400, 18,  17, 438, 244, 107, 30,  17, 19, 10, 1,  105, 13, 7, 38
libpng, 8, 800, 21,  24, 342, 2386, 478, 16,  10, 2, 27, 32,  105, 11, 13, 9
libpng, 8, 1600, 34,  33, 321, 305, 194, 21,  24, 1, 11, 0,  73, 25, 26, 0
libpng, 8, 3200, 46,  37, 336, 1020, 88, 5,  28, 0, 0, 4,  76, 15, 5, 22
libpng, 8, 6400, 48,  32, 361, 1067, 38, 16,  4, 1, 7, 0,  39, 3, 31, 2
libpng, 8, 12800, 98,  44, 539, 16960, 3520, 11,  10, 3, 7, 2,  39, 9, 5, 8
libpng, 8, 25600, 112,  56, 745, 5789, 1313, 78,  6, 4, 2, 3,  44, 13, 6, 3
libpng, 8, 51200, 140,  69, 824, 54576, 60, 19,  6, 1, 1, 1,  59, 6, 10, 9
libpng, 8, 102400, 100,  78, 361, 3216, 1074, 72,  5, 0, 1, 0,  28, 13, 7, 8
libpng, 8, 204800, 346,  126, 748, 3696, 204, 50,  4, 0, 0, 0,  38, 6, 35, 9
libpng, 8, 409600, 763,  198, 1153, 23797, 4759, 21,  2, 2, 0, 0,  40, 14, 14, 7
libpng, 8, 819200, 459,  209, 520, 12362, 237, 22,  2, 0, 0, 0,  27, 4, 5, 7
libpng, 8, 1638400, 89,  212, 262, 9357, 47, 5,  2, 0, 0, 0,  23, 6, 0, 5
libpng, 8, 3276800, 63,  218, 313, 1378, 25, 12,  2, 0, 0, 1,  7, 2, 2, 1
libpng, 8, 6553600, 35,  226, 349, 27, 5, 4,  2, 0, 0, 0,  2, 3, 0, 0
libpng, 8, 13107200, 44,  242, 294, 2551, 19, 4,  2, 0, 0, 0,  20, 0, 0, 0
libpng, 8, 26214400, 43,  249, 426, 918, 17, 24,  0, 2, 0, 0,  2, 1, 0, 0
libpng, 8, 52428800, 40,  268, 449, 45, 23, 7,  0, 0, 0, 0,  2, 1, 0, 0
libpng, 8, 104857600, 34,  268, 599, 58, 7, 7,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 8, 209715200, 13,  281, 564, 8, 11, 2,  0, 0, 0, 0,  2, 4, 0, 0
libpng, 8, 419430400, 26,  286, 731, 17, 6, 5,  0, 0, 0, 0,  8, 1, 0, 0
libpng, 8, 838860800, 45,  289, 903, 8, 5, 1,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 9, 100, 20,  14, 280, 2113, 23, 35,  30, 13, 2, 5,  59, 8, 9, 12
libpng, 9, 200, 17,  19, 495, 22100, 2500, 13,  28, 25, 10, 11,  66, 23, 12, 15
libpng, 9, 400, 68,  22, 506, 853, 50, 29,  45, 20, 2, 28,  102, 5, 6, 5
libpng, 9, 800, 35,  29, 486, 1120, 33, 18,  46, 28, 8, 10,  96, 7, 30, 4
libpng, 9, 1600, 54,  34, 458, 2926, 498, 26,  31, 13, 26, 3,  80, 11, 45, 6
libpng, 9, 3200, 157,  37, 531, 26667, 208, 23,  11, 8, 14, 15,  52, 25, 12, 5
libpng, 9, 6400, 62,  50, 1011, 17493, 2036, 21,  14, 4, 3, 16,  37, 13, 10, 10
libpng, 9, 12800, 46,  51, 1064, 8697, 42, 12,  9, 5, 4, 7,  35, 22, 12, 12
libpng, 9, 25600, 116,  58, 735, 4127, 1217, 14,  3, 1, 2, 1,  32, 11, 2, 14
libpng, 9, 51200, 165,  73, 445, 21333, 154, 16,  6, 3, 0, 3,  39, 8, 5, 59
libpng, 9, 102400, 157,  115, 853, 6705, 1385, 16,  0, 2, 0, 0,  55, 4, 22, 16
libpng, 9, 204800, 152,  146, 1296, 53460, 299, 50,  1, 8, 0, 0,  38, 13, 14, 8
libpng, 9, 409600, 466,  184, 540, 81920, 2421, 19,  1, 3, 1, 0,  51, 6, 13, 12
libpng, 9, 819200, 108,  182, 400, 572, 17, 18,  0, 2, 0, 0,  10, 4, 0, 1
libpng, 9, 1638400, 318,  198, 233, 12929, 16, 25,  0, 2, 0, 0,  8, 6, 5, 3
libpng, 9, 3276800, 67,  217, 297, 89, 43, 10,  0, 2, 0, 0,  7, 4, 1, 2
libpng, 9, 6553600, 52,  224, 293, 364, 17, 9,  0, 3, 0, 0,  6, 3, 1, 4
libpng, 9, 13107200, 68,  244, 344, 260, 19, 13,  0, 2, 0, 0,  7, 1, 0, 0
libpng, 9, 26214400, 32,  254, 454, 6367, 134, 10,  0, 0, 0, 2,  3, 0, 0, 0
libpng, 9, 52428800, 43,  259, 622, 165, 142, 16,  0, 0, 0, 0,  7, 0, 0, 2
libpng, 9, 104857600, 32,  265, 713, 31, 8, 4,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 9, 209715200, 12,  267, 928, 21, 5, 6,  0, 0, 0, 0,  2, 0, 0, 0
libpng, 10, 100, 33,  29, 271, 160, 185, 49,  36, 22, 25, 24,  100, 8, 23, 3
libpng, 10, 200, 32,  40, 499, 2900, 457, 20,  42, 14, 10, 28,  104, 19, 12, 0
libpng, 10, 400, 23,  23, 406, 2547, 159, 19,  31, 25, 9, 26,  104, 7, 19, 8
libpng, 10, 800, 69,  18, 377, 389, 120, 45,  8, 8, 7, 3,  71, 7, 3, 42
libpng, 10, 1600, 74,  31, 322, 8492, 638, 18,  23, 3, 9, 26,  113, 24, 11, 1
libpng, 10, 3200, 24,  27, 288, 611, 108, 3,  10, 0, 0, 3,  100, 3, 8, 26
libpng, 10, 6400, 52,  33, 435, 525, 40, 17,  0, 6, 3, 23,  82, 15, 2, 12
libpng, 10, 12800, 53,  36, 612, 1362, 52, 17,  4, 0, 1, 4,  35, 20, 4, 4
libpng, 10, 25600, 67,  45, 476, 2725, 85, 10,  1, 7, 0, 3,  33, 17, 0, 2
libpng, 10, 51200, 138,  55, 470, 5200, 50, 12,  3, 1, 2, 3,  36, 8, 3, 4
libpng, 10, 102400, 975,  97, 980, 1446400, 2033, 97,  2, 7, 44, 8,  72, 19, 46, 63
libpng, 10, 204800, 249,  150, 621, 33551, 1004, 9,  2, 0, 0, 2,  31, 9, 16, 12
libpng, 10, 409600, 270,  175, 437, 27060, 19939, 16,  4, 0, 0, 2,  45, 12, 6, 22
libpng, 10, 819200, 121,  184, 289, 821, 269, 12,  0, 0, 0, 2,  15, 6, 8, 9
libpng, 10, 1638400, 79,  198, 258, 444, 199, 54,  0, 0, 0, 2,  5, 1, 4, 1
libpng, 10, 3276800, 44,  206, 309, 3055, 117, 28,  0, 0, 0, 2,  14, 0, 1, 0
